                  沪深300 (000300) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	 ZQER.ER1   	 ZQER.ER2   	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2009/06/26	 3126.23	 3137.08	 3109.32	 3128.42	       70500912	    3106.70	    3060.90	    2996.57	    2781.89	70500912.00	95638320.00	89881392.00	       0.64	       0.32	      89.19	      82.69	      12.98	
 2009/06/29	 3132.11	 3182.42	 3122.16	 3179.97	       84997072	    3126.20	    3082.27	    3012.66	    2793.10	84997072.00	91847064.00	90945944.00	       0.60	       0.33	      92.83	      84.72	      16.22	
 2009/06/30	 3191.64	 3195.72	 3159.63	 3166.47	       86782344	    3142.70	    3102.80	    3027.71	    2803.40	86782344.00	86902376.00	92606056.00	       0.56	       0.31	      93.55	      86.49	      14.13	
 2009/07/01	 3153.54	 3238.79	 3150.65	 3237.90	       96950568	    3166.15	    3125.52	    3042.65	    2814.43	96950568.00	84407912.00	94572136.00	       0.56	       0.32	      98.75	      88.94	      19.62	
 2009/07/02	 3248.20	 3285.09	 3247.57	 3282.36	      112989296	    3199.00	    3148.00	    3059.07	    2826.29	112989296.00	90443776.00	96242896.00	       0.58	       0.34	     105.24	      92.20	      26.09	
 2009/07/03	 3254.93	 3327.67	 3249.11	 3327.14	      105732592	    3238.75	    3172.73	    3078.46	    2838.79	105732592.00	97490536.00	96564432.00	       0.65	       0.35	     112.70	      96.30	      32.80	
 2009/07/06	 3333.10	 3378.05	 3333.10	 3374.75	      135264048	    3277.70	    3201.95	    3099.77	    2853.72	135264048.00	107543760.00	99695408.00	       0.67	       0.43	     121.06	     101.25	      39.62	
 2009/07/07	 3368.33	 3393.22	 3327.35	 3340.49	      129600800	    3312.55	    3227.63	    3118.77	    2867.43	129600800.00	116107672.00	101505024.00	       0.58	       0.40	     123.50	     105.70	      35.59	
 2009/07/08	 3306.43	 3368.07	 3261.32	 3352.27	      113867592	    3335.40	    3250.77	    3136.91	    2880.04	113867592.00	119490968.00	101949440.00	       0.57	       0.38	     124.94	     109.55	      30.78	
 2009/07/09	 3348.22	 3396.48	 3334.68	 3396.30	      113081520	    3358.20	    3278.60	    3158.64	    2892.37	113081520.00	119509808.00	104976792.00	       0.66	       0.37	     128.16	     113.27	      29.77	
 2009/07/10	 3398.91	 3428.03	 3375.97	 3398.31	      106174912	    3372.40	    3305.57	    3183.24	    2904.39	106174912.00	119597464.00	108544000.00	       0.82	       0.37	     129.38	     116.49	      25.77	
 2009/07/13	 3382.57	 3403.74	 3358.52	 3361.01	       99619648	    3369.70	    3323.70	    3202.99	    2915.63	99619648.00	112468784.00	110006272.00	       0.68	       0.34	     125.88	     118.37	      15.03	
 2009/07/14	 3375.87	 3454.75	 3375.87	 3454.75	      107520424	    3392.55	    3352.55	    3227.68	    2928.43	107520424.00	108052480.00	112080080.00	       0.74	       0.37	     129.19	     120.53	      17.31	
 2009/07/15	 3467.13	 3497.51	 3467.13	 3493.30	      133483000	    3420.75	    3378.07	    3251.80	    2942.47	133483000.00	111975632.00	115733296.00	       0.73	       0.40	     133.38	     123.10	      20.56	
 2009/07/16	 3516.78	 3543.02	 3489.56	 3501.24	      129313328	    3441.75	    3399.98	    3273.99	    2955.69	129313328.00	115222120.00	117365968.00	       0.72	       0.39	     135.78	     125.64	      20.28	
 2009/07/17	 3499.51	 3527.47	 3482.87	 3519.81	      106549704	    3466.05	    3419.23	    3295.98	    2969.77	106549704.00	115297488.00	117447472.00	       0.71	       0.42	     137.59	     128.03	      19.13	
 2009/07/20	 3532.52	 3594.87	 3515.53	 3591.12	      136468544	    3512.00	    3440.85	    3321.40	    2986.68	136468544.00	122667008.00	117567896.00	       0.74	       0.51	     143.14	     131.05	      24.17	
 2009/07/21	 3603.40	 3610.33	 3533.16	 3539.83	      130600960	    3529.05	    3460.80	    3344.21	    3002.45	130600960.00	127283200.00	117667840.00	       0.62	       0.47	     141.75	     133.19	      17.13	
 2009/07/22	 3532.63	 3607.37	 3532.38	 3606.92	      115238544	    3551.75	    3486.25	    3368.51	    3019.68	115238544.00	123634480.00	117805056.00	       0.64	       0.50	     144.41	     135.44	      17.95	
 2009/07/23	 3613.60	 3653.84	 3596.36	 3651.97	      116381608	    3581.90	    3511.82	    3395.21	    3038.66	116381608.00	121047448.00	118134784.00	       0.66	       0.55	     148.44	     138.04	      20.80	
 2009/07/24	 3672.21	 3687.49	 3591.88	 3667.56	      127979352	    3611.50	    3538.77	    3422.18	    3057.81	127979352.00	125333504.00	120315496.00	       0.66	       0.56	     151.14	     140.66	      20.97	
 2009/07/27	 3680.15	 3744.24	 3669.51	 3743.63	      138808032	    3642.00	    3577.00	    3450.35	    3076.78	138808032.00	125802088.00	124234544.00	       0.67	       0.55	     157.61	     144.05	      27.13	
 2009/07/28	 3745.55	 3756.78	 3705.04	 3755.82	      146267888	    3685.15	    3607.10	    3479.82	    3095.66	146267888.00	128935528.00	128109360.00	       0.71	       0.55	     161.85	     147.61	      28.49	
 2009/07/29	 3741.78	 3765.59	 3453.64	 3558.51	      167406128	    3675.50	    3613.63	    3495.85	    3109.73	167406128.00	139368032.00	131501264.00	       0.33	       0.39	     147.59	     147.61	      -0.02	
 2009/07/30	 3587.05	 3656.92	 3511.29	 3634.82	      134968880	    3672.10	    3627.00	    3513.49	    3124.87	134968880.00	143086384.00	132066920.00	       0.36	       0.41	     140.83	     146.25	     -10.85	
 2009/07/31	 3670.19	 3735.80	 3635.55	 3734.62	      132239832	    3685.45	    3648.48	    3533.85	    3141.02	132239832.00	143938352.00	134635936.00	       0.39	       0.42	     141.88	     145.38	      -6.99	
 2009/08/03	 3754.22	 3789.94	 3716.57	 3787.03	      136415904	    3694.15	    3668.07	    3554.46	    3158.02	136415904.00	143459936.00	134631008.00	       0.39	       0.44	     145.27	     145.36	      -0.17	
 2009/08/04	 3803.06	 3803.06	 3712.43	 3786.61	      141035744	    3700.35	    3692.75	    3576.77	    3174.65	141035744.00	142413008.00	135674272.00	       0.44	       0.43	     146.24	     145.53	       1.41	
 2009/08/05	 3781.40	 3789.13	 3691.98	 3740.94	      133444456	    3736.80	    3706.15	    3596.20	    3191.57	133444456.00	135621024.00	137494528.00	       0.37	       0.44	     141.69	     144.76	      -6.15	
 2009/08/06	 3707.91	 3739.58	 3602.57	 3663.12	      118101528	    3742.45	    3707.27	    3609.55	    3206.15	118101528.00	132247552.00	137666976.00	       0.25	       0.38	     130.30	     141.87	     -23.14	
 2009/08/07	 3655.46	 3686.54	 3539.70	 3555.09	      100575752	    3706.55	    3696.00	    3617.39	    3218.50	100575752.00	125914320.00	134926336.00	       0.13	       0.31	     111.27	     135.75	     -48.96	
 2009/08/10	 3589.72	 3613.46	 3485.36	 3544.54	       84870680	    3658.05	    3676.10	    3626.55	    3231.03	84870680.00	115605504.00	129532720.00	       0.16	       0.32	      94.26	     127.45	     -66.39	
 2009/08/11	 3558.65	 3569.15	 3509.72	 3556.38	       64497196	    3612.00	    3656.18	    3631.64	    3243.71	64497196.00	100297936.00	121355472.00	       0.09	       0.32	      80.80	     118.12	     -74.65	
 2009/08/12	 3546.50	 3546.50	 3390.36	 3397.40	       92535384	    3543.35	    3640.07	    3626.85	    3253.49	92535384.00	92116584.00	113868800.00	       0.08	       0.23	      56.65	     105.83	     -98.36	
 2009/08/13	 3398.89	 3448.86	 3338.85	 3440.82	       87081800	    3498.85	    3620.65	    3623.82	    3263.50	87081800.00	85911960.00	109079760.00	       0.05	       0.24	      40.54	      92.77	    -104.45	
 2009/08/14	 3437.95	 3454.95	 3334.73	 3344.46	       88248624	    3456.75	    3581.65	    3615.06	    3272.36	88248624.00	83446992.00	104680656.00	       0.13	       0.20	      19.78	      78.17	    -116.78	
 2009/08/17	 3283.44	 3319.80	 3137.48	 3140.27	       91723904	    3375.90	    3516.98	    3592.52	    3278.86	91723904.00	84817512.00	100211504.00	       0.31	       0.14	     -13.00	      59.94	    -145.88	
 2009/08/18	 3110.71	 3186.81	 3083.20	 3171.99	       77343032	    3299.00	    3455.50	    3574.13	    3286.05	77343032.00	87386520.00	93842224.00	       0.26	       0.16	     -36.01	      40.75	    -153.51	
 2009/08/19	 3178.28	 3183.01	 2982.22	 3014.57	       81604016	    3222.40	    3382.88	    3544.51	    3290.42	81604016.00	85200080.00	88658328.00	       0.39	       0.09	     -66.18	      19.36	    -171.09	
 2009/08/20	 3021.25	 3146.57	 3021.25	 3144.39	       79519216	    3163.15	    3331.00	    3519.14	    3297.50	79519216.00	83687832.00	84799896.00	       0.32	       0.14	     -78.71	      -0.25	    -156.91	
 2009/08/21	 3135.37	 3221.17	 3113.70	 3203.62	       86616808	    3134.95	    3295.85	    3495.93	    3304.89	86616808.00	83361792.00	83404392.00	       0.28	       0.15	     -82.90	     -16.78	    -132.24	
 2009/08/24	 3222.40	 3241.52	 3178.86	 3229.60	       80414064	    3152.80	    3264.35	    3470.23	    3311.08	80414064.00	81099160.00	82958336.00	       0.32	       0.13	     -83.17	     -30.06	    -106.22	
 2009/08/25	 3210.85	 3210.85	 3019.12	 3109.83	       97530136	    3140.40	    3219.70	    3437.94	    3315.16	97530136.00	85137000.00	86261760.00	       0.38	       0.08	     -91.99	     -42.45	     -99.09	
 2009/08/26	 3082.68	 3203.79	 3065.46	 3172.39	       82036400	    3171.95	    3197.18	    3418.63	    3319.04	82036400.00	85223016.00	85211544.00	       0.25	       0.08	     -92.86	     -52.53	     -80.66	
 2009/08/27	 3149.57	 3212.27	 3116.89	 3156.30	       80125200	    3174.35	    3168.75	    3394.70	    3322.42	80125200.00	85344256.00	84516048.00	       0.32	       0.07	     -93.76	     -60.78	     -65.98	
 2009/08/28	 3152.04	 3168.19	 3030.73	 3046.78	       84017944	    3143.00	    3138.98	    3360.31	    3324.21	84017944.00	84824064.00	84092928.00	       0.45	       0.03	    -102.14	     -69.05	     -66.19	
 2009/08/31	 3003.54	 3003.54	 2825.77	 2830.27	       84517312	    3063.15	    3107.98	    3312.48	    3322.24	84517312.00	85645720.00	83372440.00	       0.57	       0.04	    -124.81	     -80.20	     -89.22	
 2009/09/01	 2804.58	 2901.28	 2795.49	 2843.70	       70535304	    3009.90	    3075.15	    3265.32	    3320.29	70535304.00	80246376.00	82691688.00	       0.56	       0.03	    -140.08	     -92.18	     -95.81	
 2009/09/02	 2824.64	 2904.79	 2813.62	 2890.93	       60843384	    2953.60	    3062.77	    3222.82	    3318.65	60843384.00	76007832.00	80615424.00	       0.50	       0.03	    -146.68	    -103.08	     -87.21	
 2009/09/03	 2898.45	 3059.99	 2892.65	 3051.96	       93157448	    2932.70	    3053.52	    3192.26	    3320.15	93157448.00	78614528.00	81979392.00	       0.34	       0.03	    -137.33	    -109.93	     -54.81	
 2009/09/04	 3055.35	 3099.39	 3038.99	 3077.14	       86984712	    2938.80	    3040.90	    3168.38	    3323.00	86984712.00	79207632.00	82015848.00	       0.28	       0.05	    -126.44	    -113.23	     -26.41	
 2009/09/07	 3097.79	 3153.23	 3078.13	 3104.21	       82790736	    2993.55	    3028.35	    3146.35	    3325.30	82790736.00	78861928.00	82253824.00	       0.26	       0.04	    -114.30	    -113.45	      -1.71	
 2009/09/08	 3084.20	 3170.97	 3047.30	 3170.97	       83965632	    3059.00	    3034.45	    3127.07	    3328.80	83965632.00	81548080.00	80897232.00	       0.22	       0.06	     -98.16	    -110.39	      24.45	
 2009/09/09	 3188.31	 3207.39	 3143.74	 3194.91	       91191152	    3119.85	    3036.73	    3116.95	    3331.87	91191152.00	87618352.00	81813096.00	       0.12	       0.05	     -82.49	    -104.81	      44.64	
 2009/09/10	 3179.19	 3204.12	 3150.17	 3162.91	       66566008	    3142.05	    3037.38	    3103.06	    3333.63	66566008.00	82299288.00	80456912.00	       0.17	       0.03	     -71.82	     -98.21	      52.78	
 2009/09/11	 3152.81	 3253.45	 3152.69	 3238.13	       80689664	    3174.20	    3056.50	    3097.74	    3336.26	80689664.00	81041000.00	80124312.00	       0.07	       0.04	     -56.65	     -89.90	      66.50	
 2009/09/14	 3248.35	 3298.91	 3240.53	 3293.39	       87393880	    3212.10	    3102.82	    3105.40	    3339.77	87393880.00	81960960.00	80411440.00	       0.11	       0.06	     -39.70	     -79.86	      80.31	
 2009/09/15	 3298.81	 3325.74	 3264.95	 3302.64	       87092176	    3238.40	    3148.70	    3111.93	    3343.42	87092176.00	82586832.00	82067456.00	       0.09	       0.06	     -25.24	     -68.94	      87.39	
 2009/09/16	 3290.39	 3296.94	 3212.45	 3258.24	       88244480	    3251.05	    3185.45	    3124.11	    3345.71	88244480.00	81997008.00	84807680.00	       0.18	       0.04	     -17.16	     -58.58	      82.84	
 2009/09/17	 3274.58	 3329.12	 3274.58	 3320.10	       91333408	    3282.50	    3212.27	    3132.90	    3349.08	91333408.00	86950704.00	84625000.00	       0.14	       0.06	      -5.70	     -48.00	      84.61	
 2009/09/18	 3325.06	 3330.43	 3170.96	 3199.69	      100488400	    3274.80	    3224.50	    3132.70	    3350.27	100488400.00	90910720.00	85975856.00	       0.00	       0.02	      -6.26	     -39.66	      66.79	
 2009/09/21	 3163.51	 3210.64	 3090.61	 3208.60	       72801976	    3257.85	    3234.98	    3131.66	    3350.75	72801976.00	87992728.00	84976848.00	       0.02	       0.01	      -5.92	     -32.91	      53.98	
 2009/09/22	 3196.01	 3237.22	 3131.02	 3131.03	       73425104	    3223.55	    3230.98	    3132.71	    3350.16	73425104.00	85259056.00	83922944.00	       0.02	       0.01	     -11.77	     -28.68	      33.82	
 2009/09/23	 3130.14	 3159.17	 3041.42	 3060.07	       66013716	    3183.90	    3217.48	    3127.10	    3347.19	66013716.00	80812440.00	81404720.00	       0.09	       0.05	     -21.88	     -27.32	      10.87	
 2009/09/24	 3041.82	 3122.05	 2989.24	 3080.93	       65152104	    3136.05	    3209.27	    3123.32	    3343.84	65152104.00	75576936.00	81263824.00	       0.06	       0.05	     -27.89	     -27.44	      -0.91	
 2009/09/25	 3057.11	 3090.07	 3028.41	 3058.53	       45820492	    3107.85	    3191.32	    3123.91	    3339.36	45820492.00	64642252.00	77776488.00	       0.01	       0.07	     -34.07	     -28.76	     -10.61	
 2009/09/28	 3066.37	 3088.08	 2959.74	 2972.64	       41918352	    3060.65	    3159.25	    3131.04	    3332.66	41918352.00	58465484.00	73229104.00	       0.14	       0.11	     -45.37	     -32.09	     -26.58	
 2009/09/29	 2975.53	 2998.55	 2923.93	 2972.29	       45932352	    3028.90	    3126.23	    3137.46	    3326.52	45932352.00	52967016.00	69113040.00	       0.12	       0.10	     -53.74	     -36.42	     -34.65	
 2009/09/30	 2992.98	 3033.74	 2988.29	 3004.80	       42184524	    3017.85	    3100.88	    3143.16	    3320.73	42184524.00	48201728.00	64507084.00	       0.11	       0.09	     -57.09	     -40.55	     -33.08	
 2009/10/09	 3078.75	 3164.03	 3071.27	 3163.71	       56871040	    3034.40	    3085.23	    3148.75	    3316.85	56871040.00	46545304.00	61061120.00	       0.11	       0.06	     -46.39	     -41.72	      -9.34	
 2009/10/12	 3181.58	 3193.59	 3151.26	 3151.63	       58961960	    3053.00	    3080.43	    3152.46	    3312.74	58961960.00	49174120.00	56908184.00	       0.07	       0.06	     -38.43	     -41.06	       5.25	
 2009/10/13	 3144.02	 3199.92	 3140.50	 3198.52	       50713704	    3098.15	    3079.40	    3157.19	    3310.03	50713704.00	50932940.00	54699212.00	       0.09	       0.04	     -28.03	     -38.45	      20.85	
 2009/10/14	 3209.06	 3276.55	 3204.31	 3227.40	       80978120	    3149.20	    3089.05	    3160.01	    3306.24	80978120.00	57942016.00	55454516.00	       0.06	       0.06	     -17.25	     -34.21	      33.93	
 2009/10/15	 3258.55	 3287.63	 3227.09	 3239.64	       60562008	    3196.20	    3107.02	    3162.25	    3302.02	60562008.00	61617768.00	54909748.00	       0.05	       0.07	      -7.63	     -28.90	      42.53	
 2009/10/16	 3250.10	 3268.43	 3188.43	 3241.71	       55636256	    3211.75	    3123.07	    3166.18	    3297.69	55636256.00	61370368.00	53957836.00	       0.08	       0.07	       0.15	     -23.09	      46.48	
 2009/10/19	 3238.85	 3330.79	 3231.81	 3329.16	       77683144	    3247.30	    3150.15	    3170.74	    3294.51	77683144.00	65114112.00	57144116.00	       0.09	       0.05	      13.23	     -15.82	      58.11	
 2009/10/20	 3355.36	 3379.63	 3343.02	 3377.57	       89426280	    3283.10	    3190.63	    3174.94	    3290.95	89426280.00	72857192.00	61895064.00	       0.09	       0.06	      27.18	      -7.22	      68.81	
 2009/10/21	 3375.03	 3414.66	 3358.55	 3369.28	       83488944	    3311.45	    3230.32	    3178.27	    3288.11	83488944.00	73359360.00	65650688.00	       0.07	       0.04	      37.15	       1.65	      70.99	
 2009/10/22	 3364.15	 3381.15	 3341.42	 3347.32	       60936584	    3333.00	    3264.60	    3182.74	    3283.79	60936584.00	73433904.00	67525840.00	       0.10	       0.07	      42.78	       9.88	      65.80	
 2009/10/23	 3354.98	 3436.39	 3354.98	 3413.25	       86725432	    3367.35	    3289.55	    3187.39	    3279.81	86725432.00	79651632.00	70511000.00	       0.10	       0.06	      51.96	      18.29	      67.33	
 2009/10/26	 3421.70	 3432.90	 3385.44	 3414.24	       68442528	    3384.35	    3315.82	    3198.13	    3275.58	68442528.00	77804336.00	71459224.00	       0.26	       0.07	      58.64	      26.36	      64.56	
 2009/10/27	 3384.29	 3392.10	 3314.32	 3314.72	       74209552	    3371.80	    3327.45	    3203.43	    3268.44	74209552.00	74760192.00	73808688.00	       0.12	       0.11	      55.27	      32.14	      46.25	
 2009/10/28	 3303.77	 3337.17	 3258.27	 3329.33	       62594848	    3363.80	    3337.63	    3213.34	    3261.33	62594848.00	70581456.00	71970408.00	       0.24	       0.11	      53.16	      36.35	      33.63	
